#:standard,name,true
x;y;vx_mps;psi_rad;kappa_radpm;ax_mps2;s_m
19.8940325418367;-1.38898001668102;2.39094724764277;-0.932583505017576;0.851973304017479;0.326843311077444;22.4933203351572
19.8007105832976;-1.48347909712982;2.43669819041686;-0.824608208347574;0.840416029896487;0.507455279961488;22.6261324737261
19.7204743763702;-1.58444597896057;2.49037953991928;-0.719644123638086;0.781448095901813;0.702861368645935;22.7550982061077
19.6488153021743;-1.69518760346622;2.55179464249212;-0.617984591565683;0.723502944970126;0.894289716376733;22.8870024528656
19.5883560287455;-1.81187031912975;2.62160608525013;-0.518537811073554;0.690945495233456;1.09801195472278;23.0184185092596
19.5367789304408;-1.93883082315194;2.70032053940617;-0.420904864087232;0.656503527218818;1.29641492119643;23.1554556088024
19.4968223088023;-2.06925251996418;2.78561951835515;-0.327956408666009;0.62320227210677;1.50122716484207;23.291860706259
19.4695348666118;-2.19888825746126;2.87458054763603;-0.242205421533037;0.58902887403427;1.69582691993785;23.4243372284722
19.4523309584741;-2.32577853430279;2.96583718160682;-0.163799670455314;0.554912014552519;1.88926082000501;23.5523884557687
19.444749912077;-2.45139462545016;3.05980884505679;-0.0912974055810147;0.518682524040451;2.07000279271334;23.6782331005479
19.4448545221242;-2.57660539193649;3.157338807788;-0.0231961146473898;0.48537167538144;2.2444631135081;23.8034439107336
19.4525061957434;-2.70255877352899;3.25735598478369;0.0404250815743885;0.453454461921615;2.40484798691182;23.9296294980396
19.4668761634073;-2.82390724299569;3.35681134774819;0.0984290792846767;0.425434636915767;2.55332849443055;24.0518258441903
19.4867130037718;-2.94002166018527;3.45419848211413;0.150850866906246;0.401097046401457;2.68596743682953;24.1696225254463
19.511091138107;-3.05104999309981;3.54916143836252;0.198380955873555;0.378011022620701;2.80375650143704;24.2832956715426
19.539076197382;-3.15753035483304;3.64177577053029;0.241783467954014;0.355244850257183;2.91205243750766;24.3933921336905
19.5702543724582;-3.25991931096092;3.7321491092374;0.281441032801284;0.331384954376893;3.01563719834218;24.5004228626333
19.6036361877131;-3.35809979403943;3.81997012927625;0.317416741487465;0.308401691124462;3.10504989587738;24.6041231656572
19.6396806655181;-3.45261362704427;3.9053118008476;0.349962294953357;0.286453364917641;3.18787977382813;24.7052768557011
19.6770087156872;-3.54380372913536;3.98840258971546;0.379342229420588;0.263033920893025;3.25919676785804;24.8038112052895
19.7162210047832;-3.63242188794415;4.06955913080087;0.405842896042525;0.238408780417603;3.32219065697507;24.9007172509565
19.7566918858776;-3.71889430472783;4.1490577923987;0.429702279527812;0.215994655322214;3.37510587398777;24.9961917034606
19.7984843474282;-3.80361151376452;4.22704404051771;0.451107652715136;0.19453937238285;3.41902298581734;25.0906565929669
19.8415661595706;-3.88691555801039;4.30368390068294;0.47024017029542;0.173876445266161;3.45344312482142;25.1844414868741
19.8856784417716;-3.96926724462333;4.37917933159475;0.487284480722557;0.154876421133622;3.47868588592515;25.2778636134233
19.9312239367167;-4.05103502112177;4.45366966608767;0.502399310370132;0.135916013529512;3.49509374171875;25.3714604156298
19.977587203646;-4.13234685854858;4.52718134626374;0.515706322035226;0.117888525058988;3.50302976008276;25.4650615236686
20.0253441723578;-4.21351468504152;4.5997822617443;0.52732401204338;0.101131790105776;3.50261846772592;25.5592365953071
20.073964103315;-4.29472796854951;4.67150850153551;0.537356765420157;0.0857177507027031;3.49412558060066;25.6538912048327
20.1236889862798;-4.37613903220788;4.74229180486302;0.545889801712855;0.0702586368935652;3.47778398538377;25.7492868298469
20.1741446644324;-4.45764000316381;4.81193276002224;0.552994334147123;0.0563373404764693;3.45390374827434;25.8451418439286
20.2253056599891;-4.53920780156422;4.88042845119027;0.558761929448783;0.0441646429389882;3.4226787840731;25.9414265945501
20.277474822518;-4.621638330434;4.9478245696302;0.56328071910968;0.0323412802014794;3.38432679153566;26.0389787016965
20.3298499968355;-4.7039423781315;5.01375610709136;0.566611053771794;0.0215271729994016;3.33921532076309;26.1365344045139
20.3826856647818;-4.78645396843586;5.07799067004016;0.568830044711678;0.012126169340975;3.28755481766638;26.234512822249
20.4354832185761;-4.8688447356944;5.1403760331684;0.570020272260485;0.00339956366170748;3.23011900889604;26.3323689422218
20.4881334943391;-4.95087760519883;5.20074804754421;0.570266020243203;-0.00513388956629395;3.17354405288704;26.4298442889359
20.5406201147412;-5.03277709882277;5.25930647579138;0.569651952946728;-0.0126223244227828;3.11768885803285;26.5271190152377
20.5931762027449;-5.11500073839665;5.31632278853967;0.568250309534426;-0.0196733517061225;3.06232986042315;26.6247042051542
20.6457193122432;-5.1975960968079;5.371917962255;0.566127658375461;-0.0266775770170157;3.00737578096748;26.7225958370071
20.6982352090674;-5.2806435190011;5.42619598817487;0.563345975958035;-0.0328085674804564;2.952744730418;26.8208546470558
20.7509379350524;-5.36452319585044;5.47936690992128;0.559955266048669;-0.0379317440146992;2.89823806913612;26.9199171400317
20.8037699812711;-5.4494127669988;5.53144128314362;0.556012006750122;-0.0425906212986506;2.84385169631181;27.019904461215
20.8561842189337;-5.53446386937952;5.58214596017218;0.551596959754279;-0.0467408761947771;2.78988556143248;27.119809127402
20.9081916292684;-5.61972973474286;5.63142198068152;0.546777886937226;-0.0499418777964916;2.73642804032138;27.2196842420496
